county,precinct,office,district,party,candidate,votes,other_votes,blank_votes,total_votes
Henrico County,105 - Greendale (CD 7),President,,Independent,Evan McMullin,18,8,0,1221
Henrico County,105 - Greendale (CD 7),President,,Green,Jill Stein,17,8,0,1221
Henrico County,106 - Hermitage (CD 7),President,,Democratic,Hillary R. Clinton,1181,22,0,2195
Henrico County,106 - Hermitage (CD 7),President,,Republican,Donald J. Trump,842,22,0,2195
Henrico County,106 - Hermitage (CD 7),President,,Libertarian,Gary Johnson,101,22,0,2195
Henrico County,106 - Hermitage (CD 7),President,,Independent,Evan McMullin,31,22,0,2195
Henrico County,106 - Hermitage (CD 7),President,,Green,Jill Stein,18,22,0,2195
Henrico County,107 - Hilliard (CD 7),President,,Democratic,Hillary R. Clinton,491,5,0,930
Henrico County,107 - Hilliard (CD 7),President,,Republican,Donald J. Trump,363,5,0,930
Henrico County,107 - Hilliard (CD 7),President,,Libertarian,Gary Johnson,44,5,0,930
Henrico County,107 - Hilliard (CD 7),President,,Independent,Evan McMullin,19,5,0,930
Henrico County,107 - Hilliard (CD 7),President,,Green,Jill Stein,8,5,0,930
Henrico County,108 - Hungary Creek (CD 7),President,,Democratic,Hillary R. Clinton,1336,16,0,2804
Henrico County,108 - Hungary Creek (CD 7),President,,Republican,Donald J. Trump,1288,16,0,2804
Henrico County,108 - Hungary Creek (CD 7),President,,Libertarian,Gary Johnson,105,16,0,2804
Henrico County,108 - Hungary Creek (CD 7),President,,Independent,Evan McMullin,42,16,0,2804
Henrico County,108 - Hungary Creek (CD 7),President,,Green,Jill Stein,17,16,0,2804
Henrico County,109 - Hunton (CD 7),President,,Democratic,Hillary R. Clinton,284,4,0,777
Henrico County,109 - Hunton (CD 7),President,,Republican,Donald J. Trump,441,4,0,777
Henrico County,109 - Hunton (CD 7),President,,Libertarian,Gary Johnson,31,4,0,777
Henrico County,109 - Hunton (CD 7),President,,Independent,Evan McMullin,9,4,0,777
Henrico County,109 - Hunton (CD 7),President,,Green,Jill Stein,8,4,0,777
Henrico County,110 - Johnson (CD 7),President,,Democratic,Hillary R. Clinton,404,2,0,765
Henrico County,110 - Johnson (CD 7),President,,Republican,Donald J. Trump,310,2,0,765
Henrico County,110 - Johnson (CD 7),President,,Libertarian,Gary Johnson,27,2,0,765
Henrico County,110 - Johnson (CD 7),President,,Independent,Evan McMullin,9,2,0,765
Henrico County,110 - Johnson (CD 7),President,,Green,Jill Stein,13,2,0,765
Henrico County,111 - Lakeside (CD 7),President,,Democratic,Hillary R. Clinton,889,22,0,1828
Henrico County,111 - Lakeside (CD 7),President,,Republican,Donald J. Trump,783,22,0,1828
Henrico County,111 - Lakeside (CD 7),President,,Libertarian,Gary Johnson,91,22,0,1828
Henrico County,111 - Lakeside (CD 7),President,,Independent,Evan McMullin,17,22,0,1828
Henrico County,111 - Lakeside (CD 7),President,,Green,Jill Stein,26,22,0,1828
Henrico County,112 - Longan (CD 7),President,,Democratic,Hillary R. Clinton,1002,15,0,2057
Henrico County,112 - Longan (CD 7),President,,Republican,Donald J. Trump,919,15,0,2057
Henrico County,112 - Longan (CD 7),President,,Libertarian,Gary Johnson,69,15,0,2057
Henrico County,112 - Longan (CD 7),President,,Independent,Evan McMullin,30,15,0,2057
Henrico County,112 - Longan (CD 7),President,,Green,Jill Stein,22,15,0,2057
Henrico County,113 - Maude Trevvett (CD 7),President,,Democratic,Hillary R. Clinton,393,6,0,843
Henrico County,113 - Maude Trevvett (CD 7),President,,Republican,Donald J. Trump,392,6,0,843
Henrico County,113 - Maude Trevvett (CD 7),President,,Libertarian,Gary Johnson,40,6,0,843
Henrico County,113 - Maude Trevvett (CD 7),President,,Independent,Evan McMullin,7,6,0,843
Henrico County,113 - Maude Trevvett (CD 7),President,,Green,Jill Stein,5,6,0,843
Henrico County,114 - Monument Hills (CD 7),President,,Democratic,Hillary R. Clinton,385,6,0,811
Henrico County,114 - Monument Hills (CD 7),President,,Republican,Donald J. Trump,330,6,0,811
Henrico County,114 - Monument Hills (CD 7),President,,Libertarian,Gary Johnson,60,6,0,811
Henrico County,114 - Monument Hills (CD 7),President,,Independent,Evan McMullin,25,6,0,811
Henrico County,114 - Monument Hills (CD 7),President,,Green,Jill Stein,5,6,0,811
Henrico County,115 - Staples Mill (CD 7),President,,Democratic,Hillary R. Clinton,1210,22,0,2754
Henrico County,115 - Staples Mill (CD 7),President,,Republican,Donald J. Trump,1353,22,0,2754
Henrico County,115 - Staples Mill (CD 7),President,,Libertarian,Gary Johnson,106,22,0,2754
Henrico County,115 - Staples Mill (CD 7),President,,Independent,Evan McMullin,48,22,0,2754
Henrico County,115 - Staples Mill (CD 7),President,,Green,Jill Stein,15,22,0,2754
Henrico County,116 - Summit Court (CD 7),President,,Democratic,Hillary R. Clinton,525,10,0,1032
Henrico County,116 - Summit Court (CD 7),President,,Republican,Donald J. Trump,405,10,0,1032
Henrico County,116 - Summit Court (CD 7),President,,Libertarian,Gary Johnson,62,10,0,1032
Henrico County,116 - Summit Court (CD 7),President,,Independent,Evan McMullin,15,10,0,1032
Henrico County,116 - Summit Court (CD 7),President,,Green,Jill Stein,15,10,0,1032
Henrico County,117 - Westwood (CD 7),President,,Democratic,Hillary R. Clinton,764,8,0,1422
Henrico County,117 - Westwood (CD 7),President,,Republican,Donald J. Trump,554,8,0,1422
Henrico County,117 - Westwood (CD 7),President,,Libertarian,Gary Johnson,64,8,0,1422
Henrico County,117 - Westwood (CD 7),President,,Independent,Evan McMullin,19,8,0,1422
Henrico County,117 - Westwood (CD 7),President,,Green,Jill Stein,13,8,0,1422
Henrico County,201 - Adams (CD 4),President,,Democratic,Hillary R. Clinton,1273,2,0,1364
Henrico County,201 - Adams (CD 4),President,,Republican,Donald J. Trump,71,2,0,1364
Henrico County,201 - Adams (CD 4),President,,Libertarian,Gary Johnson,6,2,0,1364
Henrico County,201 - Adams (CD 4),President,,Independent,Evan McMullin,1,2,0,1364
Henrico County,201 - Adams (CD 4),President,,Green,Jill Stein,11,2,0,1364
Henrico County,202 - Azalea (CD 7),President,,Democratic,Hillary R. Clinton,2053,14,0,2249
Henrico County,202 - Azalea (CD 7),President,,Republican,Donald J. Trump,125,14,0,2249
Henrico County,202 - Azalea (CD 7),President,,Libertarian,Gary Johnson,27,14,0,2249
Henrico County,202 - Azalea (CD 7),President,,Independent,Evan McMullin,15,14,0,2249
Henrico County,202 - Azalea (CD 7),President,,Green,Jill Stein,15,14,0,2249
Henrico County,203 - Belmont (CD 7),President,,Democratic,Hillary R. Clinton,1078,8,0,1672
Henrico County,203 - Belmont (CD 7),President,,Republican,Donald J. Trump,479,8,0,1672
Henrico County,203 - Belmont (CD 7),President,,Libertarian,Gary Johnson,63,8,0,1672
Henrico County,203 - Belmont (CD 7),President,,Independent,Evan McMullin,29,8,0,1672
Henrico County,203 - Belmont (CD 7),President,,Green,Jill Stein,15,8,0,1672
Henrico County,204 - Brookland (CD 7),President,,Democratic,Hillary R. Clinton,235,2,0,494
Henrico County,204 - Brookland (CD 7),President,,Republican,Donald J. Trump,235,2,0,494
Henrico County,204 - Brookland (CD 7),President,,Libertarian,Gary Johnson,15,2,0,494
Henrico County,204 - Brookland (CD 7),President,,Independent,Evan McMullin,4,2,0,494
Henrico County,204 - Brookland (CD 7),President,,Green,Jill Stein,3,2,0,494
Henrico County,205 - Canterbury (CD 7),President,,Democratic,Hillary R. Clinton,259,4,0,597
Henrico County,205 - Canterbury (CD 7),President,,Republican,Donald J. Trump,286,4,0,597
Henrico County,205 - Canterbury (CD 7),President,,Libertarian,Gary Johnson,43,4,0,597
Henrico County,205 - Canterbury (CD 7),President,,Independent,Evan McMullin,3,4,0,597
Henrico County,205 - Canterbury (CD 7),President,,Green,Jill Stein,2,4,0,597
Henrico County,206 - Central Gardens (CD 4),President,,Democratic,Hillary R. Clinton,1724,26,0,1811
Henrico County,206 - Central Gardens (CD 4),President,,Republican,Donald J. Trump,35,26,0,1811
Henrico County,206 - Central Gardens (CD 4),President,,Libertarian,Gary Johnson,9,26,0,1811
Henrico County,206 - Central Gardens (CD 4),President,,Independent,Evan McMullin,8,26,0,1811
Henrico County,206 - Central Gardens (CD 4),President,,Green,Jill Stein,9,26,0,1811
Henrico County,207 - Chamberlayne (CD 7),President,,Democratic,Hillary R. Clinton,1327,5,0,1852
Henrico County,207 - Chamberlayne (CD 7),President,,Republican,Donald J. Trump,431,5,0,1852
Henrico County,207 - Chamberlayne (CD 7),President,,Libertarian,Gary Johnson,51,5,0,1852
Henrico County,207 - Chamberlayne (CD 7),President,,Independent,Evan McMullin,23,5,0,1852
Henrico County,207 - Chamberlayne (CD 7),President,,Green,Jill Stein,15,5,0,1852
Henrico County,208 - Fairfield (CD 4),President,,Democratic,Hillary R. Clinton,1568,7,0,1654
Henrico County,208 - Fairfield (CD 4),President,,Republican,Donald J. Trump,60,7,0,1654
Henrico County,208 - Fairfield (CD 4),President,,Libertarian,Gary Johnson,8,7,0,1654
Henrico County,208 - Fairfield (CD 4),President,,Independent,Evan McMullin,3,7,0,1654
Henrico County,208 - Fairfield (CD 4),President,,Green,Jill Stein,8,7,0,1654
Henrico County,209 - Glen Lea (CD 4),President,,Democratic,Hillary R. Clinton,982,12,0,1202
Henrico County,209 - Glen Lea (CD 4),President,,Republican,Donald J. Trump,180,12,0,1202
Henrico County,209 - Glen Lea (CD 4),President,,Libertarian,Gary Johnson,15,12,0,1202
Henrico County,209 - Glen Lea (CD 4),President,,Independent,Evan McMullin,4,12,0,1202
Henrico County,209 - Glen Lea (CD 4),President,,Green,Jill Stein,9,12,0,1202
Henrico County,210 - Greenwood (CD 7),President,,Democratic,Hillary R. Clinton,875,7,0,1135
Henrico County,210 - Greenwood (CD 7),President,,Republican,Donald J. Trump,202,7,0,1135
Henrico County,210 - Greenwood (CD 7),President,,Libertarian,Gary Johnson,34,7,0,1135
Henrico County,210 - Greenwood (CD 7),President,,Independent,Evan McMullin,10,7,0,1135
Henrico County,210 - Greenwood (CD 7),President,,Green,Jill Stein,7,7,0,1135
Henrico County,211 - Highland Gardens (CD 4),President,,Democratic,Hillary R. Clinton,689,7,0,741
Henrico County,211 - Highland Gardens (CD 4),President,,Republican,Donald J. Trump,32,7,0,741
Henrico County,211 - Highland Gardens (CD 4),President,,Libertarian,Gary Johnson,8,7,0,741
Henrico County,211 - Highland Gardens (CD 4),President,,Independent,Evan McMullin,1,7,0,741
Henrico County,211 - Highland Gardens (CD 4),President,,Green,Jill Stein,4,7,0,741
Henrico County,212 - Hollybrook (CD 7),President,,Democratic,Hillary R. Clinton,389,3,0,593
Henrico County,212 - Hollybrook (CD 7),President,,Republican,Donald J. Trump,170,3,0,593
Henrico County,212 - Hollybrook (CD 7),President,,Libertarian,Gary Johnson,18,3,0,593
Henrico County,212 - Hollybrook (CD 7),President,,Independent,Evan McMullin,7,3,0,593
Henrico County,212 - Hollybrook (CD 7),President,,Green,Jill Stein,6,3,0,593
Henrico County,213 - Hungary (CD 7),President,,Democratic,Hillary R. Clinton,825,5,0,1083
Henrico County,213 - Hungary (CD 7),President,,Republican,Donald J. Trump,194,5,0,1083
Henrico County,213 - Hungary (CD 7),President,,Libertarian,Gary Johnson,33,5,0,1083
Henrico County,213 - Hungary (CD 7),President,,Independent,Evan McMullin,18,5,0,1083
Henrico County,213 - Hungary (CD 7),President,,Green,Jill Stein,8,5,0,1083
Henrico County,214 - Longdale (CD 7),President,,Democratic,Hillary R. Clinton,710,5,0,1184
Henrico County,214 - Longdale (CD 7),President,,Republican,Donald J. Trump,384,5,0,1184
Henrico County,214 - Longdale (CD 7),President,,Libertarian,Gary Johnson,55,5,0,1184
Henrico County,214 - Longdale (CD 7),President,,Independent,Evan McMullin,18,5,0,1184
Henrico County,214 - Longdale (CD 7),President,,Green,Jill Stein,12,5,0,1184
Henrico County,215 - Maplewood (CD 4),President,,Democratic,Hillary R. Clinton,1793,4,0,1911
Henrico County,215 - Maplewood (CD 4),President,,Republican,Donald J. Trump,79,4,0,1911
Henrico County,215 - Maplewood (CD 4),President,,Libertarian,Gary Johnson,11,4,0,1911
Henrico County,215 - Maplewood (CD 4),President,,Independent,Evan McMullin,7,4,0,1911
Henrico County,215 - Maplewood (CD 4),President,,Green,Jill Stein,17,4,0,1911
Henrico County,216 - Moody (CD 7),President,,Democratic,Hillary R. Clinton,383,1,0,751
Henrico County,216 - Moody (CD 7),President,,Republican,Donald J. Trump,318,1,0,751
Henrico County,216 - Moody (CD 7),President,,Libertarian,Gary Johnson,30,1,0,751
Henrico County,216 - Moody (CD 7),President,,Independent,Evan McMullin,11,1,0,751
Henrico County,216 - Moody (CD 7),President,,Green,Jill Stein,8,1,0,751
Henrico County,217 - Mountain (CD 7),President,,Democratic,Hillary R. Clinton,293,2,0,561
Henrico County,217 - Mountain (CD 7),President,,Republican,Donald J. Trump,228,2,0,561
Henrico County,217 - Mountain (CD 7),President,,Libertarian,Gary Johnson,25,2,0,561
Henrico County,217 - Mountain (CD 7),President,,Independent,Evan McMullin,12,2,0,561
Henrico County,217 - Mountain (CD 7),President,,Green,Jill Stein,1,2,0,561
Henrico County,218 - Oakview (CD 7),President,,Democratic,Hillary R. Clinton,62,2,0,128
Henrico County,218 - Oakview (CD 7),President,,Republican,Donald J. Trump,56,2,0,128
Henrico County,218 - Oakview (CD 7),President,,Libertarian,Gary Johnson,4,2,0,128
Henrico County,218 - Oakview (CD 7),President,,Independent,Evan McMullin,1,2,0,128
Henrico County,218 - Oakview (CD 7),President,,Green,Jill Stein,3,2,0,128
Henrico County,219 - Randolph (CD 7),President,,Democratic,Hillary R. Clinton,202,0,0,255
Henrico County,219 - Randolph (CD 7),President,,Republican,Donald J. Trump,46,0,0,255
Henrico County,219 - Randolph (CD 7),President,,Libertarian,Gary Johnson,4,0,0,255
Henrico County,219 - Randolph (CD 7),President,,Independent,Evan McMullin,1,0,0,255
Henrico County,219 - Randolph (CD 7),President,,Green,Jill Stein,2,0,0,255
Henrico County,220 - Ratcliffe (CD 4),President,,Democratic,Hillary R. Clinton,2132,13,0,2335
Henrico County,220 - Ratcliffe (CD 4),President,,Republican,Donald J. Trump,127,13,0,2335
Henrico County,220 - Ratcliffe (CD 4),President,,Libertarian,Gary Johnson,29,13,0,2335
Henrico County,220 - Ratcliffe (CD 4),President,,Independent,Evan McMullin,17,13,0,2335
Henrico County,220 - Ratcliffe (CD 4),President,,Green,Jill Stein,17,13,0,2335
Henrico County,221 - Stratford Hall (CD 7),President,,Democratic,Hillary R. Clinton,156,1,0,283
Henrico County,221 - Stratford Hall (CD 7),President,,Republican,Donald J. Trump,101,1,0,283
Henrico County,221 - Stratford Hall (CD 7),President,,Libertarian,Gary Johnson,11,1,0,283
Henrico County,221 - Stratford Hall (CD 7),President,,Independent,Evan McMullin,9,1,0,283
Henrico County,221 - Stratford Hall (CD 7),President,,Green,Jill Stein,5,1,0,283
Henrico County,222 - Wilder (CD 7),President,,Democratic,Hillary R. Clinton,1051,7,0,1341
Henrico County,222 - Wilder (CD 7),President,,Republican,Donald J. Trump,233,7,0,1341
Henrico County,222 - Wilder (CD 7),President,,Libertarian,Gary Johnson,30,7,0,1341
Henrico County,222 - Wilder (CD 7),President,,Independent,Evan McMullin,11,7,0,1341
Henrico County,222 - Wilder (CD 7),President,,Green,Jill Stein,9,7,0,1341
Henrico County,223 - Yellow Tavern (CD 7),President,,Democratic,Hillary R. Clinton,1324,10,0,2299
Henrico County,223 - Yellow Tavern (CD 7),President,,Republican,Donald J. Trump,869,10,0,2299
Henrico County,223 - Yellow Tavern (CD 7),President,,Libertarian,Gary Johnson,58,10,0,2299
Henrico County,223 - Yellow Tavern (CD 7),President,,Independent,Evan McMullin,25,10,0,2299
Henrico County,223 - Yellow Tavern (CD 7),President,,Green,Jill Stein,13,10,0,2299
Henrico County,224 - Essex Village (CD 4),President,,Democratic,Hillary R. Clinton,619,5,0,641
Henrico County,224 - Essex Village (CD 4),President,,Republican,Donald J. Trump,9,5,0,641
Henrico County,224 - Essex Village (CD 4),President,,Libertarian,Gary Johnson,4,5,0,641
Henrico County,224 - Essex Village (CD 4),President,,Independent,Evan McMullin,3,5,0,641
Henrico County,224 - Essex Village (CD 4),President,,Green,Jill Stein,1,5,0,641
Henrico County,301 - Causeway (CD 7),President,,Democratic,Hillary R. Clinton,615,15,0,1346
Henrico County,301 - Causeway (CD 7),President,,Republican,Donald J. Trump,624,15,0,1346
Henrico County,301 - Causeway (CD 7),President,,Libertarian,Gary Johnson,63,15,0,1346
Henrico County,301 - Causeway (CD 7),President,,Independent,Evan McMullin,26,15,0,1346
Henrico County,301 - Causeway (CD 7),President,,Green,Jill Stein,3,15,0,1346
Henrico County,302 - Cedarfield (CD 7),President,,Democratic,Hillary R. Clinton,769,20,0,1881
Henrico County,302 - Cedarfield (CD 7),President,,Republican,Donald J. Trump,942,20,0,1881
Henrico County,302 - Cedarfield (CD 7),President,,Libertarian,Gary Johnson,104,20,0,1881
Henrico County,302 - Cedarfield (CD 7),President,,Independent,Evan McMullin,38,20,0,1881
Henrico County,302 - Cedarfield (CD 7),President,,Green,Jill Stein,8,20,0,1881
Henrico County,303 - Innsbrook (CD 7),President,,Democratic,Hillary R. Clinton,1046,18,0,2050
Henrico County,303 - Innsbrook (CD 7),President,,Republican,Donald J. Trump,862,18,0,2050
Henrico County,303 - Innsbrook (CD 7),President,,Libertarian,Gary Johnson,76,18,0,2050
Henrico County,303 - Innsbrook (CD 7),President,,Independent,Evan McMullin,37,18,0,2050
Henrico County,303 - Innsbrook (CD 7),President,,Green,Jill Stein,11,18,0,2050
Henrico County,304 - Jackson Davis (CD 7),President,,Democratic,Hillary R. Clinton,486,13,0,1200
Henrico County,304 - Jackson Davis (CD 7),President,,Republican,Donald J. Trump,625,13,0,1200
Henrico County,304 - Jackson Davis (CD 7),President,,Libertarian,Gary Johnson,48,13,0,1200
Henrico County,304 - Jackson Davis (CD 7),President,,Independent,Evan McMullin,22,13,0,1200
Henrico County,304 - Jackson Davis (CD 7),President,,Green,Jill Stein,6,13,0,1200
